"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","115.6","","","","1"
"2022-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2022-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2022-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2023-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.3","","","","1"
"2023-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.3","","","","1"
"2023-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.5","","","","1"
"2023-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.1","","","","1"
"2023-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.1","","","","1"
"2023-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.1","","","","1"
"2023-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2023-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2023-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2023-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2023-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.1","","","","1"
"2023-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","116.2","","","","1"
"2024-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","116.2","","","","1"
"2024-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","116.3","","","","1"
"2024-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","116.5","","","","1"
"2024-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","116.5","","","","1"
"2024-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.2","","","","1"
"2024-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2024-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2024-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.4","","","","1"
"2024-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.5","","","","1"
"2024-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.5","","","","1"
"2024-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.5","","","","1"
"2024-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.7","","","","1"
"2025-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","117.7","","","","1"
"2025-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","120.3","","","","1"
"2025-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","120.3","","","","1"
"2025-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units","0","v111955445","2.1","120.4","","","","1"
"2022-04","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","118.9","","","","1"
"2022-05","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2022-06","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2022-07","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2022-08","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2022-09","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2022-10","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2022-11","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2022-12","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2023-01","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.0","","","","1"
"2023-02","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.0","","","","1"
"2023-03","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.3","","","","1"
"2023-04","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.7","","","","1"
"2023-05","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.7","","","","1"
"2023-06","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.7","","","","1"
"2023-07","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2023-08","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2023-09","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2023-10","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2023-11","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.7","","","","1"
"2023-12","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","119.7","","","","1"
"2024-01","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","119.7","","","","1"
"2024-02","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","119.8","","","","1"
"2024-03","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.0","","","","1"
"2024-04","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.0","","","","1"
"2024-05","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2024-06","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2024-07","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2024-08","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","120.9","","","","1"
"2024-09","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2024-10","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2024-11","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.1","","","","1"
"2024-12","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2025-01","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","121.2","","","","1"
"2025-02","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","124.0","","","","1"
"2025-03","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","124.0","","","","1"
"2025-04","Atlantic Region","2016A00011","House only","Index, 201612=100","347","units","0","v111955446","2.2","124.1","","","","1"
"2022-04","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-05","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-06","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-07","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-08","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-09","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-10","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-11","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2022-12","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-01","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-02","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-03","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-04","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-05","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-06","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-07","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-08","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-09","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-10","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-11","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2023-12","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2024-01","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2024-02","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.8","E","","","1"
"2024-03","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.9","E","","","1"
"2024-04","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.9","E","","","1"
"2024-05","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","102.9","E","","","1"
"2024-06","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-07","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-08","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-09","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-10","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-11","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2024-12","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2025-01","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","103.4","E","","","1"
"2025-02","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","104.6","E","","","1"
"2025-03","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","104.6","E","","","1"
"2025-04","Atlantic Region","2016A00011","Land only","Index, 201612=100","347","units","0","v111955447","2.3","104.6","E","","","1"
"2022-04","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","140.5","","","","1"
"2022-05","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.6","","","","1"
"2022-06","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.5","","","","1"
"2022-07","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.4","","","","1"
"2022-08","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.5","","","","1"
"2022-09","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.3","","","","1"
"2022-10","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.9","","","","1"
"2022-11","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.4","","","","1"
"2022-12","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.7","","","","1"
"2023-01","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.7","","","","1"
"2023-02","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.5","","","","1"
"2023-03","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.6","","","","1"
"2023-04","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.5","","","","1"
"2023-05","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.7","","","","1"
"2023-06","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.3","","","","1"
"2023-07","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.4","","","","1"
"2023-08","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.4","","","","1"
"2023-09","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.7","","","","1"
"2023-10","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.9","","","","1"
"2023-11","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.8","","","","1"
"2023-12","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.8","","","","1"
"2024-01","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","141.6","","","","1"
"2024-02","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.0","","","","1"
"2024-03","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.4","","","","1"
"2024-04","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.3","","","","1"
"2024-05","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.8","","","","1"
"2024-06","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.4","","","","1"
"2024-07","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.7","","","","1"
"2024-08","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","142.6","","","","1"
"2024-09","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","143.3","","","","1"
"2024-10","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","143.3","","","","1"
"2024-11","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","144.0","","","","1"
"2024-12","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","144.1","","","","1"
"2025-01","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","144.3","","","","1"
"2025-02","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","144.6","","","","1"
"2025-03","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","145.6","","","","1"
"2025-04","Quebec","2016A000224","Total (house and land)","Index, 201612=100","347","units","0","v111955472","11.1","145.7","","","","1"
"2022-04","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","147.8","","","","1"
"2022-05","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.3","","","","1"
"2022-06","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.2","","","","1"
"2022-07","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.0","","","","1"
"2022-08","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.1","","","","1"
"2022-09","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.0","","","","1"
"2022-10","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.7","","","","1"
"2022-11","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.2","","","","1"
"2022-12","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.5","","","","1"
"2023-01","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.5","","","","1"
"2023-02","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.4","","","","1"
"2023-03","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.4","","","","1"
"2023-04","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.3","","","","1"
"2023-05","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.5","","","","1"
"2023-06","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.0","","","","1"
"2023-07","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.1","","","","1"
"2023-08","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.1","","","","1"
"2023-09","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.2","","","","1"
"2023-10","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.4","","","","1"
"2023-11","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.3","","","","1"
"2023-12","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.3","","","","1"
"2024-01","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","148.8","","","","1"
"2024-02","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.4","","","","1"
"2024-03","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.8","","","","1"
"2024-04","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.7","","","","1"
"2024-05","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.1","","","","1"
"2024-06","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.6","","","","1"
"2024-07","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.0","","","","1"
"2024-08","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","149.9","","","","1"
"2024-09","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.3","","","","1"
"2024-10","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","150.2","","","","1"
"2024-11","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","151.0","","","","1"
"2024-12","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","151.2","","","","1"
"2025-01","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","151.4","","","","1"
"2025-02","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","151.6","","","","1"
"2025-03","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","152.5","","","","1"
"2025-04","Quebec","2016A000224","House only","Index, 201612=100","347","units","0","v111955473","11.2","152.8","","","","1"
"2022-04","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-05","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-06","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-07","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-08","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-09","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.3","E","","","1"
"2022-10","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.5","E","","","1"
"2022-11","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.2","E","","","1"
"2022-12","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.2","E","","","1"
"2023-01","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.2","E","","","1"
"2023-02","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.2","E","","","1"
"2023-03","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","120.4","E","","","1"
"2023-04","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.3","E","","","1"
"2023-05","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.3","E","","","1"
"2023-06","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.3","E","","","1"
"2023-07","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.3","E","","","1"
"2023-08","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.3","E","","","1"
"2023-09","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.4","E","","","1"
"2023-10","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.4","E","","","1"
"2023-11","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.4","E","","","1"
"2023-12","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","121.4","E","","","1"
"2024-01","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","122.0","E","","","1"
"2024-02","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","122.0","E","","","1"
"2024-03","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","122.3","E","","","1"
"2024-04","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","122.3","E","","","1"
"2024-05","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","123.1","E","","","1"
"2024-06","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","123.1","E","","","1"
"2024-07","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","123.2","E","","","1"
"2024-08","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","123.2","E","","","1"
"2024-09","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","124.1","E","","","1"
"2024-10","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","124.6","E","","","1"
"2024-11","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","124.8","E","","","1"
"2024-12","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","124.7","E","","","1"
"2025-01","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","125.0","E","","","1"
"2025-02","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","125.3","E","","","1"
"2025-03","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","126.5","E","","","1"
"2025-04","Quebec","2016A000224","Land only","Index, 201612=100","347","units","0","v111955474","11.3","126.5","E","","","1"
"2022-04","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.8","","","","1"
"2022-05","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.2","","","","1"
"2022-06","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.5","","","","1"
"2022-07","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.5","","","","1"
"2022-08","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.6","","","","1"
"2022-09","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.4","","","","1"
"2022-10","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.4","","","","1"
"2022-11","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.3","","","","1"
"2022-12","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.3","","","","1"
"2023-01","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","127.2","","","","1"
"2023-02","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.8","","","","1"
"2023-03","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.7","","","","1"
"2023-04","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.4","","","","1"
"2023-05","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.3","","","","1"
"2023-06","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.3","","","","1"
"2023-07","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","126.2","","","","1"
"2023-08","Ontario","2016A000235","Total (house and land)","Index, 201612=100","347","units","0","v111955490","17.1","125.8","","","","1"
